Order_ID,Order_Date,Ship_Date,Region,Country,Category,Sub_Category,Product_Name,Sales,Profit,Quantity
ORD-100505,2019-04-26,2019-04-27,East,Canada,Technology,Accessories,Accessories Product 505,533.97,30.51,9
ORD-100506,2019-03-20,2019-03-24,South,Canada,Furniture,Chairs,Chairs Product 506,469.06,77.53,2
ORD-100507,2019-02-03,2019-02-08,West,India,Technology,Accessories,Accessories Product 507,304.72,32.39,2
ORD-100508,2019-03-16,2019-03-18,South,USA,Office Supplies,Binders,Binders Product 508,1800.29,263.59,1
ORD-100509,2019-05-29,2019-05-31,East,UK,Furniture,Bookcases,Bookcases Product 509,1486.14,273.03,1
ORD-100510,2019-11-29,2019-12-04,Central,Canada,Furniture,Chairs,Chairs Product 510,480.58,53.63,3
ORD-100511,2019-09-10,2019-09-11,West,India,Furniture,Tables,Tables Product 511,1599.1,228.88,8
ORD-100512,2019-09-26,2019-09-27,Central,India,Furniture,Bookcases,Bookcases Product 512,1389.13,74.19,6
ORD-100513,2019-12-15,2019-12-18,West,UK,Furniture,Tables,Tables Product 513,1386.25,274.89,4
ORD-100514,2019-02-08,2019-02-12,Central,USA,Furniture,Bookcases,Bookcases Product 514,920.99,101.85,6
ORD-100515,2019-10-13,2019-10-14,East,USA,Office Supplies,Paper,Paper Product 515,1990.41,308.04,7
ORD-100516,2019-05-18,2019-05-22,Central,Canada,Furniture,Tables,Tables Product 516,1338.14,132.49,4
ORD-100517,2019-06-07,2019-06-09,East,Canada,Furniture,Tables,Tables Product 517,1792.86,377.47,4
ORD-100518,2019-05-01,2019-05-06,South,India,Technology,Accessories,Accessories Product 518,1897.02,170.61,9
ORD-100519,2019-12-04,2019-12-08,West,Canada,Furniture,Tables,Tables Product 519,1086.37,237.81,6
ORD-100520,2019-06-21,2019-06-24,Central,USA,Furniture,Bookcases,Bookcases Product 520,434.92,24.87,9
ORD-100521,2019-05-21,2019-05-22,West,USA,Technology,Phones,Phones Product 521,1310.61,103.16,5
ORD-100522,2019-09-01,2019-09-03,East,UK,Technology,Accessories,Accessories Product 522,575.77,128.25,8
ORD-100523,2019-03-16,2019-03-20,South,USA,Furniture,Chairs,Chairs Product 523,858.31,51.15,10
ORD-100524,2019-04-08,2019-04-09,South,India,Office Supplies,Binders,Binders Product 524,713.19,173.44,5
ORD-100525,2019-04-18,2019-04-19,East,USA,Office Supplies,Paper,Paper Product 525,1431.85,289.63,7
ORD-100526,2019-03-05,2019-03-07,South,USA,Office Supplies,Paper,Paper Product 526,673.07,80.16,7
ORD-100527,2019-07-22,2019-07-24,South,India,Furniture,Tables,Tables Product 527,1008.73,252.09,2
ORD-100528,2019-03-26,2019-03-30,East,UK,Technology,Laptops,Laptops Product 528,1442.77,200.85,5
ORD-100529,2019-08-14,2019-08-15,Central,UK,Technology,Laptops,Laptops Product 529,954.24,209.53,7
ORD-100530,2019-05-01,2019-05-06,West,India,Furniture,Chairs,Chairs Product 530,631.05,142.86,8
ORD-100531,2019-03-03,2019-03-05,East,UK,Technology,Phones,Phones Product 531,1955.56,186.0,3
ORD-100532,2019-09-02,2019-09-06,Central,UK,Technology,Laptops,Laptops Product 532,1608.29,324.89,8
ORD-100533,2019-08-14,2019-08-16,West,USA,Technology,Accessories,Accessories Product 533,1570.34,189.22,3
ORD-100534,2019-03-22,2019-03-26,East,UK,Office Supplies,Storage,Storage Product 534,491.27,121.11,6
ORD-100535,2019-12-21,2019-12-24,West,UK,Office Supplies,Storage,Storage Product 535,320.64,74.54,6
ORD-100536,2019-01-11,2019-01-14,West,UK,Office Supplies,Binders,Binders Product 536,1604.71,354.38,10
ORD-100537,2019-07-25,2019-07-30,Central,Canada,Office Supplies,Paper,Paper Product 537,1395.82,235.43,2
ORD-100538,2019-01-20,2019-01-24,Central,India,Office Supplies,Storage,Storage Product 538,1928.47,367.9,10
ORD-100539,2019-11-05,2019-11-08,Central,USA,Office Supplies,Paper,Paper Product 539,445.63,58.95,9
ORD-100540,2019-10-20,2019-10-22,Central,Canada,Furniture,Chairs,Chairs Product 540,177.12,43.97,4
ORD-100541,2019-08-15,2019-08-20,East,USA,Furniture,Chairs,Chairs Product 541,390.13,33.35,9
ORD-100542,2019-10-18,2019-10-22,Central,India,Office Supplies,Binders,Binders Product 542,568.42,106.12,5
ORD-100543,2019-05-07,2019-05-12,East,Canada,Technology,Laptops,Laptops Product 543,150.57,11.02,5
ORD-100544,2019-10-25,2019-10-26,West,UK,Technology,Phones,Phones Product 544,1757.1,282.16,7
ORD-100545,2019-01-20,2019-01-25,West,India,Furniture,Chairs,Chairs Product 545,1131.27,104.21,2
ORD-100546,2019-08-14,2019-08-17,Central,USA,Furniture,Chairs,Chairs Product 546,460.52,39.02,6
ORD-100547,2019-09-06,2019-09-09,Central,UK,Furniture,Tables,Tables Product 547,1511.81,311.15,6
ORD-100548,2019-05-05,2019-05-10,Central,India,Technology,Accessories,Accessories Product 548,1898.58,273.59,10
ORD-100549,2020-01-01,2020-01-05,South,Canada,Technology,Phones,Phones Product 549,155.13,32.52,2
ORD-100550,2019-06-15,2019-06-19,West,India,Furniture,Tables,Tables Product 550,1949.42,368.32,1
ORD-100551,2019-06-25,2019-06-30,South,Canada,Office Supplies,Binders,Binders Product 551,164.91,13.67,4
ORD-100552,2019-11-11,2019-11-15,South,Canada,Technology,Laptops,Laptops Product 552,972.85,69.26,6
ORD-100553,2019-12-20,2019-12-21,South,USA,Furniture,Bookcases,Bookcases Product 553,1076.43,213.68,5
ORD-100554,2019-08-10,2019-08-11,Central,USA,Furniture,Bookcases,Bookcases Product 554,1705.58,188.6,4
ORD-100555,2019-08-25,2019-08-29,East,India,Furniture,Tables,Tables Product 555,1132.3,129.64,1
ORD-100556,2019-08-21,2019-08-26,Central,Canada,Furniture,Bookcases,Bookcases Product 556,464.78,72.92,3
ORD-100557,2019-02-07,2019-02-09,Central,UK,Furniture,Chairs,Chairs Product 557,1789.61,390.61,8
ORD-100558,2019-12-29,2020-01-02,Central,India,Technology,Laptops,Laptops Product 558,1361.16,233.29,5
ORD-100559,2019-10-21,2019-10-25,East,Canada,Office Supplies,Paper,Paper Product 559,1669.01,277.92,2
ORD-100560,2019-04-25,2019-04-29,Central,USA,Technology,Accessories,Accessories Product 560,927.85,152.69,8
ORD-100561,2019-12-05,2019-12-07,West,USA,Technology,Accessories,Accessories Product 561,631.55,42.97,4
ORD-100562,2019-01-23,2019-01-24,South,India,Furniture,Tables,Tables Product 562,1891.88,293.16,3
ORD-100563,2019-09-17,2019-09-18,West,USA,Office Supplies,Paper,Paper Product 563,1735.81,160.66,1
ORD-100564,2019-04-26,2019-04-27,Central,India,Office Supplies,Paper,Paper Product 564,663.47,58.23,10
ORD-100565,2019-01-20,2019-01-23,South,USA,Office Supplies,Storage,Storage Product 565,614.39,141.68,4
ORD-100566,2020-01-01,2020-01-06,West,Canada,Furniture,Bookcases,Bookcases Product 566,1852.77,339.9,6
ORD-100567,2019-05-02,2019-05-07,South,India,Office Supplies,Binders,Binders Product 567,1752.33,148.14,8
ORD-100568,2019-09-30,2019-10-05,West,India,Furniture,Tables,Tables Product 568,199.92,46.13,2
ORD-100569,2019-09-01,2019-09-03,East,UK,Office Supplies,Binders,Binders Product 569,1726.69,176.66,1
ORD-100570,2019-05-25,2019-05-29,South,UK,Technology,Accessories,Accessories Product 570,1035.24,134.19,7
ORD-100571,2019-02-05,2019-02-07,East,India,Technology,Accessories,Accessories Product 571,858.37,142.69,4
ORD-100572,2019-03-30,2019-04-01,Central,USA,Technology,Accessories,Accessories Product 572,916.03,150.68,7
ORD-100573,2019-07-05,2019-07-06,East,UK,Technology,Phones,Phones Product 573,184.02,36.03,2
ORD-100574,2019-05-12,2019-05-17,East,UK,Furniture,Tables,Tables Product 574,1646.87,113.83,3
ORD-100575,2019-05-06,2019-05-08,Central,Canada,Technology,Phones,Phones Product 575,106.7,13.34,3
ORD-100576,2019-01-30,2019-02-01,West,USA,Furniture,Chairs,Chairs Product 576,1749.7,318.76,9
ORD-100577,2019-06-25,2019-06-26,East,UK,Office Supplies,Binders,Binders Product 577,591.83,76.95,4
ORD-100578,2019-11-01,2019-11-05,West,India,Office Supplies,Paper,Paper Product 578,726.14,132.56,4
ORD-100579,2019-08-12,2019-08-15,South,UK,Furniture,Tables,Tables Product 579,847.48,113.07,8
ORD-100580,2019-08-04,2019-08-08,West,Canada,Technology,Phones,Phones Product 580,1086.33,251.31,6
ORD-100581,2019-02-04,2019-02-05,Central,Canada,Technology,Phones,Phones Product 581,1728.12,371.79,8
ORD-100582,2019-01-04,2019-01-07,East,UK,Office Supplies,Binders,Binders Product 582,100.34,19.45,3
ORD-100583,2019-08-28,2019-08-30,East,Canada,Technology,Accessories,Accessories Product 583,467.95,112.66,7
ORD-100584,2019-05-29,2019-06-03,East,USA,Furniture,Tables,Tables Product 584,1216.61,162.53,3
ORD-100585,2019-11-11,2019-11-12,East,USA,Office Supplies,Storage,Storage Product 585,89.87,21.06,6
ORD-100586,2019-10-30,2019-11-04,West,Canada,Office Supplies,Storage,Storage Product 586,472.31,109.35,10
ORD-100587,2019-03-13,2019-03-17,South,USA,Furniture,Bookcases,Bookcases Product 587,1144.1,125.01,4
ORD-100588,2019-02-20,2019-02-23,South,USA,Technology,Laptops,Laptops Product 588,1717.69,419.37,3
ORD-100589,2019-02-15,2019-02-17,West,Canada,Furniture,Bookcases,Bookcases Product 589,1462.73,299.63,10
ORD-100590,2019-05-03,2019-05-07,South,Canada,Technology,Phones,Phones Product 590,1039.2,84.15,6
ORD-100591,2019-02-12,2019-02-17,South,India,Technology,Phones,Phones Product 591,444.15,42.59,8
ORD-100592,2019-08-20,2019-08-22,West,Canada,Furniture,Tables,Tables Product 592,637.2,66.86,6
ORD-100593,2019-12-28,2019-12-29,Central,India,Furniture,Bookcases,Bookcases Product 593,571.9,125.8,7
ORD-100594,2019-06-09,2019-06-14,Central,USA,Technology,Accessories,Accessories Product 594,1912.96,105.35,5
ORD-100595,2019-09-27,2019-10-02,South,Canada,Technology,Phones,Phones Product 595,196.46,27.68,2
ORD-100596,2019-04-12,2019-04-17,West,India,Technology,Phones,Phones Product 596,1007.23,106.21,9
ORD-100597,2019-05-01,2019-05-06,West,UK,Technology,Accessories,Accessories Product 597,1286.41,122.3,3
ORD-100598,2019-06-28,2019-06-29,West,UK,Office Supplies,Binders,Binders Product 598,371.54,71.59,1
ORD-100599,2019-10-26,2019-10-30,East,Canada,Furniture,Chairs,Chairs Product 599,620.14,83.57,8
ORD-100600,2019-06-11,2019-06-12,East,India,Furniture,Tables,Tables Product 600,1471.51,115.62,9
ORD-100601,2019-04-14,2019-04-18,South,India,Technology,Phones,Phones Product 601,1455.73,336.09,5
ORD-100602,2019-02-09,2019-02-10,East,USA,Furniture,Tables,Tables Product 602,1052.71,95.65,6
ORD-100603,2019-01-20,2019-01-25,Central,Canada,Furniture,Tables,Tables Product 603,823.38,112.22,3
ORD-100604,2019-02-06,2019-02-11,South,UK,Technology,Accessories,Accessories Product 604,1871.36,136.3,1
ORD-100605,2019-12-27,2019-12-29,West,India,Technology,Accessories,Accessories Product 605,287.2,48.77,6
ORD-100606,2019-08-05,2019-08-10,East,India,Technology,Laptops,Laptops Product 606,421.94,31.95,4
ORD-100607,2019-09-05,2019-09-09,East,UK,Office Supplies,Storage,Storage Product 607,999.94,52.12,6
ORD-100608,2019-05-04,2019-05-08,East,Canada,Technology,Accessories,Accessories Product 608,1081.66,139.49,2
ORD-100609,2019-07-24,2019-07-28,West,Canada,Furniture,Chairs,Chairs Product 609,766.8,51.86,10
ORD-100610,2019-03-01,2019-03-03,South,Canada,Office Supplies,Paper,Paper Product 610,1890.01,156.97,7
ORD-100611,2019-02-03,2019-02-08,South,UK,Furniture,Bookcases,Bookcases Product 611,992.95,201.16,9
ORD-100612,2019-08-26,2019-08-28,East,USA,Furniture,Bookcases,Bookcases Product 612,1646.23,199.48,9
ORD-100613,2019-03-19,2019-03-20,Central,Canada,Furniture,Tables,Tables Product 613,1099.38,257.43,2
ORD-100614,2019-03-31,2019-04-04,South,India,Technology,Accessories,Accessories Product 614,622.09,41.3,6
ORD-100615,2019-08-26,2019-08-31,Central,India,Furniture,Bookcases,Bookcases Product 615,509.49,125.21,6
ORD-100616,2019-07-02,2019-07-06,West,USA,Office Supplies,Storage,Storage Product 616,1073.51,119.29,4
ORD-100617,2019-02-10,2019-02-11,Central,India,Technology,Laptops,Laptops Product 617,1536.23,126.65,2
ORD-100618,2019-10-07,2019-10-09,South,Canada,Technology,Phones,Phones Product 618,1116.47,95.53,8
ORD-100619,2019-06-11,2019-06-16,Central,USA,Furniture,Chairs,Chairs Product 619,1433.15,149.22,6
ORD-100620,2019-12-11,2019-12-15,Central,USA,Office Supplies,Storage,Storage Product 620,453.39,23.35,8
ORD-100621,2019-12-12,2019-12-16,East,USA,Technology,Laptops,Laptops Product 621,1054.33,117.49,1
ORD-100622,2019-09-19,2019-09-20,West,Canada,Office Supplies,Binders,Binders Product 622,935.92,109.03,5
ORD-100623,2019-04-07,2019-04-08,West,Canada,Furniture,Tables,Tables Product 623,168.36,13.39,6
ORD-100624,2019-06-05,2019-06-09,East,UK,Furniture,Tables,Tables Product 624,1836.26,432.24,5
ORD-100625,2019-03-13,2019-03-17,West,Canada,Furniture,Tables,Tables Product 625,1352.15,167.8,6
ORD-100626,2019-05-06,2019-05-09,West,India,Office Supplies,Storage,Storage Product 626,476.84,74.36,2
ORD-100627,2019-10-28,2019-10-30,South,India,Office Supplies,Storage,Storage Product 627,515.2,105.58,3
ORD-100628,2019-02-10,2019-02-15,South,USA,Technology,Phones,Phones Product 628,1811.5,445.76,9
ORD-100629,2019-09-20,2019-09-22,Central,India,Office Supplies,Storage,Storage Product 629,1039.52,130.72,9
ORD-100630,2019-08-29,2019-09-03,East,UK,Furniture,Tables,Tables Product 630,1404.78,97.87,2
ORD-100631,2019-11-22,2019-11-24,South,USA,Technology,Laptops,Laptops Product 631,820.37,90.46,1
ORD-100632,2019-09-11,2019-09-14,East,India,Furniture,Chairs,Chairs Product 632,1862.68,449.06,6
ORD-100633,2019-07-24,2019-07-25,East,USA,Furniture,Chairs,Chairs Product 633,1801.08,357.29,4
ORD-100634,2019-11-28,2019-11-30,West,UK,Furniture,Tables,Tables Product 634,933.15,195.33,3
ORD-100635,2019-03-17,2019-03-22,Central,USA,Office Supplies,Storage,Storage Product 635,1612.85,269.33,8
ORD-100636,2019-03-11,2019-03-15,South,USA,Technology,Accessories,Accessories Product 636,1472.7,149.4,3
ORD-100637,2019-02-20,2019-02-21,South,UK,Furniture,Chairs,Chairs Product 637,1755.82,436.75,7
ORD-100638,2019-08-29,2019-09-02,East,Canada,Technology,Phones,Phones Product 638,259.72,31.57,3
ORD-100639,2019-01-05,2019-01-10,East,India,Furniture,Tables,Tables Product 639,1081.63,205.08,3
ORD-100640,2019-10-10,2019-10-14,West,UK,Office Supplies,Storage,Storage Product 640,771.12,86.31,9
ORD-100641,2019-08-06,2019-08-08,West,UK,Technology,Accessories,Accessories Product 641,829.59,47.41,6
ORD-100642,2019-05-01,2019-05-06,South,UK,Furniture,Tables,Tables Product 642,918.18,126.4,6
ORD-100643,2019-04-30,2019-05-02,South,Canada,Office Supplies,Binders,Binders Product 643,1895.2,186.84,7
ORD-100644,2019-01-26,2019-01-28,East,India,Furniture,Tables,Tables Product 644,520.21,113.6,7
ORD-100645,2019-03-31,2019-04-01,East,Canada,Technology,Phones,Phones Product 645,1650.21,167.8,8
ORD-100646,2019-11-22,2019-11-25,West,Canada,Office Supplies,Paper,Paper Product 646,427.77,26.0,5
ORD-100647,2019-07-01,2019-07-03,Central,USA,Furniture,Tables,Tables Product 647,109.52,24.48,2
ORD-100648,2019-03-24,2019-03-25,West,USA,Office Supplies,Binders,Binders Product 648,1311.78,241.52,6
ORD-100649,2019-11-05,2019-11-09,East,UK,Office Supplies,Paper,Paper Product 649,94.39,15.26,9
ORD-100650,2019-12-05,2019-12-10,Central,India,Office Supplies,Storage,Storage Product 650,171.99,19.51,5
ORD-100651,2019-11-14,2019-11-17,Central,UK,Furniture,Chairs,Chairs Product 651,1881.64,370.88,4
ORD-100652,2019-10-08,2019-10-09,East,India,Office Supplies,Storage,Storage Product 652,283.62,19.72,6
ORD-100653,2019-02-20,2019-02-25,South,India,Technology,Phones,Phones Product 653,670.42,113.01,1
ORD-100654,2019-07-21,2019-07-25,South,India,Furniture,Tables,Tables Product 654,324.86,62.1,1
ORD-100655,2019-08-29,2019-09-02,South,UK,Furniture,Bookcases,Bookcases Product 655,1608.29,153.66,8
ORD-100656,2019-03-16,2019-03-21,South,Canada,Furniture,Tables,Tables Product 656,88.16,18.02,7
ORD-100657,2019-08-22,2019-08-24,Central,USA,Technology,Laptops,Laptops Product 657,1791.55,308.36,2
ORD-100658,2019-12-09,2019-12-11,East,UK,Technology,Accessories,Accessories Product 658,1903.07,255.52,8
ORD-100659,2019-04-09,2019-04-12,East,India,Technology,Laptops,Laptops Product 659,624.4,80.23,6
ORD-100660,2019-11-01,2019-11-03,West,USA,Furniture,Tables,Tables Product 660,1033.38,70.66,6
ORD-100661,2019-09-21,2019-09-25,East,India,Office Supplies,Storage,Storage Product 661,1492.83,82.27,7
ORD-100662,2019-12-03,2019-12-06,South,India,Office Supplies,Paper,Paper Product 662,1820.49,305.75,8
ORD-100663,2019-08-15,2019-08-20,Central,India,Furniture,Chairs,Chairs Product 663,1216.52,144.95,8
ORD-100664,2019-12-31,2020-01-04,South,Canada,Furniture,Bookcases,Bookcases Product 664,1682.32,370.67,1
ORD-100665,2019-12-28,2020-01-02,Central,USA,Technology,Accessories,Accessories Product 665,591.68,55.57,4
ORD-100666,2019-05-03,2019-05-07,East,USA,Office Supplies,Binders,Binders Product 666,1787.08,353.92,3
ORD-100667,2019-12-06,2019-12-08,West,India,Office Supplies,Storage,Storage Product 667,195.0,40.25,4
ORD-100668,2019-01-02,2019-01-04,East,UK,Office Supplies,Storage,Storage Product 668,56.79,6.82,2
ORD-100669,2019-11-10,2019-11-13,East,UK,Furniture,Bookcases,Bookcases Product 669,1947.34,473.31,2
ORD-100670,2019-11-24,2019-11-27,Central,India,Technology,Accessories,Accessories Product 670,655.57,91.01,1
ORD-100671,2019-04-17,2019-04-22,West,Canada,Furniture,Tables,Tables Product 671,1926.69,119.82,3
ORD-100672,2019-11-29,2019-12-04,South,India,Technology,Accessories,Accessories Product 672,1007.14,246.29,7
ORD-100673,2019-11-25,2019-11-27,East,USA,Office Supplies,Paper,Paper Product 673,809.2,66.69,2
ORD-100674,2019-11-28,2019-11-29,South,UK,Office Supplies,Storage,Storage Product 674,420.97,42.41,9
ORD-100675,2019-06-16,2019-06-17,West,Canada,Furniture,Tables,Tables Product 675,954.91,57.12,8
ORD-100676,2019-07-31,2019-08-04,West,Canada,Technology,Phones,Phones Product 676,918.28,97.46,8
ORD-100677,2019-11-27,2019-12-01,South,Canada,Technology,Phones,Phones Product 677,1656.67,180.8,7
ORD-100678,2019-06-20,2019-06-24,Central,India,Furniture,Chairs,Chairs Product 678,1008.98,181.87,6
ORD-100679,2019-09-28,2019-10-03,West,India,Office Supplies,Binders,Binders Product 679,1709.53,236.04,1
ORD-100680,2019-10-16,2019-10-19,South,UK,Technology,Laptops,Laptops Product 680,957.25,101.79,3
ORD-100681,2019-01-16,2019-01-20,South,USA,Office Supplies,Binders,Binders Product 681,221.96,34.31,10
ORD-100682,2019-07-02,2019-07-06,South,India,Office Supplies,Paper,Paper Product 682,1079.74,261.04,1
ORD-100683,2019-09-15,2019-09-18,West,USA,Office Supplies,Binders,Binders Product 683,1411.63,282.74,2
ORD-100684,2019-02-23,2019-02-25,South,Canada,Technology,Accessories,Accessories Product 684,1593.12,201.41,5
ORD-100685,2019-09-09,2019-09-10,East,UK,Technology,Accessories,Accessories Product 685,1311.85,104.94,10
ORD-100686,2019-04-05,2019-04-07,South,Canada,Office Supplies,Storage,Storage Product 686,1545.16,145.57,9
ORD-100687,2019-02-16,2019-02-21,East,UK,Technology,Accessories,Accessories Product 687,171.87,14.13,5
ORD-100688,2019-05-11,2019-05-13,East,UK,Furniture,Chairs,Chairs Product 688,528.37,67.63,3
ORD-100689,2019-02-03,2019-02-05,South,India,Technology,Accessories,Accessories Product 689,192.55,28.99,7
ORD-100690,2019-02-13,2019-02-17,South,USA,Technology,Phones,Phones Product 690,746.48,50.29,6
ORD-100691,2019-08-03,2019-08-08,East,USA,Technology,Phones,Phones Product 691,1475.74,244.17,10
ORD-100692,2019-07-11,2019-07-16,East,India,Technology,Phones,Phones Product 692,1070.2,161.68,3
ORD-100693,2019-12-15,2019-12-17,West,USA,Furniture,Bookcases,Bookcases Product 693,60.18,11.63,2
ORD-100694,2019-05-29,2019-05-30,South,India,Furniture,Bookcases,Bookcases Product 694,498.65,41.12,6
ORD-100695,2019-05-27,2019-05-31,East,India,Office Supplies,Storage,Storage Product 695,955.06,194.67,4
ORD-100696,2019-10-21,2019-10-26,East,USA,Technology,Laptops,Laptops Product 696,451.37,86.16,7
ORD-100697,2019-06-25,2019-06-30,East,USA,Furniture,Tables,Tables Product 697,600.6,40.5,7
ORD-100698,2019-04-18,2019-04-20,South,UK,Technology,Laptops,Laptops Product 698,1538.13,297.11,2
ORD-100699,2019-08-30,2019-09-04,Central,UK,Furniture,Tables,Tables Product 699,495.6,82.05,5
ORD-100700,2019-11-03,2019-11-04,South,Canada,Office Supplies,Binders,Binders Product 700,1526.52,200.56,10
ORD-100701,2019-11-23,2019-11-24,West,India,Office Supplies,Paper,Paper Product 701,1517.36,130.89,10
ORD-100702,2019-04-24,2019-04-27,South,India,Furniture,Tables,Tables Product 702,1867.88,445.92,3
ORD-100703,2019-11-03,2019-11-04,West,Canada,Office Supplies,Paper,Paper Product 703,1682.58,306.49,2
ORD-100704,2019-09-15,2019-09-17,West,USA,Technology,Phones,Phones Product 704,241.39,35.46,2
ORD-100705,2019-06-26,2019-06-30,Central,UK,Office Supplies,Binders,Binders Product 705,734.7,151.4,5
ORD-100706,2019-07-21,2019-07-22,Central,USA,Furniture,Bookcases,Bookcases Product 706,812.47,183.96,8
ORD-100707,2019-07-21,2019-07-23,Central,USA,Furniture,Bookcases,Bookcases Product 707,317.98,65.57,1
ORD-100708,2019-06-10,2019-06-11,Central,India,Technology,Accessories,Accessories Product 708,99.49,23.25,9
ORD-100709,2019-10-11,2019-10-14,East,UK,Technology,Phones,Phones Product 709,104.23,19.94,7
ORD-100710,2019-11-07,2019-11-11,South,USA,Furniture,Tables,Tables Product 710,1706.68,247.26,10
ORD-100711,2019-11-07,2019-11-09,West,India,Furniture,Chairs,Chairs Product 711,841.84,156.38,10
ORD-100712,2019-11-02,2019-11-07,East,India,Furniture,Bookcases,Bookcases Product 712,266.01,25.72,3
ORD-100713,2019-08-21,2019-08-24,South,UK,Office Supplies,Binders,Binders Product 713,330.78,55.86,8
ORD-100714,2019-07-14,2019-07-15,South,USA,Office Supplies,Paper,Paper Product 714,1078.38,201.29,3
ORD-100715,2019-06-20,2019-06-21,Central,Canada,Furniture,Tables,Tables Product 715,1151.57,199.35,5
ORD-100716,2019-04-28,2019-04-29,West,Canada,Technology,Laptops,Laptops Product 716,583.36,118.78,9
ORD-100717,2019-06-15,2019-06-18,West,UK,Technology,Phones,Phones Product 717,1387.13,262.99,2
ORD-100718,2019-03-02,2019-03-03,Central,USA,Technology,Laptops,Laptops Product 718,1536.12,236.12,10
ORD-100719,2019-08-02,2019-08-03,Central,India,Furniture,Chairs,Chairs Product 719,480.67,85.17,7
ORD-100720,2019-07-27,2019-07-30,Central,USA,Technology,Phones,Phones Product 720,140.88,27.32,3
ORD-100721,2019-01-05,2019-01-09,Central,Canada,Technology,Phones,Phones Product 721,1179.89,96.9,5
ORD-100722,2019-05-25,2019-05-29,East,India,Furniture,Tables,Tables Product 722,1164.79,240.09,9
ORD-100723,2019-01-15,2019-01-17,Central,UK,Technology,Phones,Phones Product 723,170.56,40.7,9
ORD-100724,2019-04-21,2019-04-26,West,India,Office Supplies,Storage,Storage Product 724,763.57,113.86,8
ORD-100725,2019-03-27,2019-03-29,Central,USA,Furniture,Bookcases,Bookcases Product 725,1036.53,241.44,5
ORD-100726,2019-11-14,2019-11-15,West,Canada,Technology,Accessories,Accessories Product 726,367.18,43.89,5
ORD-100727,2019-11-25,2019-11-29,East,India,Office Supplies,Paper,Paper Product 727,1578.39,253.09,2
ORD-100728,2019-02-13,2019-02-15,East,UK,Office Supplies,Paper,Paper Product 728,1138.96,77.88,7
ORD-100729,2019-05-23,2019-05-27,South,India,Furniture,Bookcases,Bookcases Product 729,868.63,91.06,6
ORD-100730,2019-03-03,2019-03-05,South,Canada,Furniture,Bookcases,Bookcases Product 730,1175.82,126.08,9
ORD-100731,2019-03-22,2019-03-27,West,India,Office Supplies,Paper,Paper Product 731,305.94,45.08,7
ORD-100732,2019-07-03,2019-07-05,Central,India,Technology,Laptops,Laptops Product 732,285.3,33.36,5
ORD-100733,2019-02-17,2019-02-18,Central,India,Office Supplies,Paper,Paper Product 733,1615.88,385.49,8
ORD-100734,2019-01-10,2019-01-14,Central,Canada,Technology,Laptops,Laptops Product 734,1690.28,377.72,2
ORD-100735,2019-05-18,2019-05-22,East,UK,Office Supplies,Binders,Binders Product 735,677.39,77.38,8
ORD-100736,2019-02-07,2019-02-10,West,Canada,Technology,Laptops,Laptops Product 736,405.22,74.91,8
ORD-100737,2019-07-10,2019-07-13,South,Canada,Technology,Accessories,Accessories Product 737,206.55,43.25,3
ORD-100738,2019-07-08,2019-07-13,South,India,Technology,Laptops,Laptops Product 738,1705.09,343.95,3
ORD-100739,2019-06-12,2019-06-17,South,UK,Office Supplies,Paper,Paper Product 739,1039.72,121.97,4
ORD-100740,2019-03-06,2019-03-11,East,USA,Furniture,Bookcases,Bookcases Product 740,1412.17,216.37,7
ORD-100741,2019-12-09,2019-12-12,East,Canada,Office Supplies,Storage,Storage Product 741,1374.6,232.24,7
ORD-100742,2019-01-02,2019-01-04,South,UK,Technology,Accessories,Accessories Product 742,1426.43,190.38,2
ORD-100743,2019-01-10,2019-01-11,South,UK,Furniture,Tables,Tables Product 743,831.38,91.3,1
ORD-100744,2019-11-08,2019-11-12,West,USA,Technology,Phones,Phones Product 744,1542.92,190.91,3
ORD-100745,2019-03-18,2019-03-19,West,UK,Furniture,Bookcases,Bookcases Product 745,1589.75,349.57,3
ORD-100746,2019-09-17,2019-09-18,West,India,Technology,Laptops,Laptops Product 746,1270.61,69.39,2
ORD-100747,2019-02-14,2019-02-15,East,Canada,Technology,Phones,Phones Product 747,1324.2,102.01,10
ORD-100748,2019-08-30,2019-09-04,Central,USA,Office Supplies,Paper,Paper Product 748,68.77,5.57,4
ORD-100749,2019-09-06,2019-09-11,South,UK,Office Supplies,Storage,Storage Product 749,210.89,25.03,5
ORD-100750,2019-08-12,2019-08-15,East,USA,Office Supplies,Storage,Storage Product 750,386.18,40.26,7
ORD-100751,2019-11-23,2019-11-25,West,India,Office Supplies,Binders,Binders Product 751,198.21,18.88,1
ORD-100752,2019-05-12,2019-05-17,West,USA,Furniture,Chairs,Chairs Product 752,1387.83,292.3,9
ORD-100753,2019-12-18,2019-12-21,South,Canada,Furniture,Chairs,Chairs Product 753,1444.17,310.48,5
ORD-100754,2019-01-26,2019-01-30,South,UK,Office Supplies,Binders,Binders Product 754,1143.15,88.79,1
ORD-100755,2019-05-13,2019-05-18,West,UK,Technology,Accessories,Accessories Product 755,158.86,28.99,9
ORD-100756,2019-02-26,2019-03-01,South,UK,Office Supplies,Binders,Binders Product 756,1004.5,210.51,7
ORD-100757,2019-02-26,2019-02-28,South,UK,Technology,Accessories,Accessories Product 757,219.77,30.74,10
